ID ;Sex;Age_months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;TestingLocation;BPVS_Score;Stopped_Training1;Training1_Success;Training1_NrTrials;Training1_NrErrors;Training1_NrCorrectTrials;Training1_ProportionCorrectTrials;Training2_NrShifts;Training2_Success;Training2_NrTrials;Training2_NrErrors;Training2_NrCorrectTrials;Training2_ProportionCorrectTrials;Proceeded_To_Day2;Video;Warmup_Dropout;Reason_dropout;Warm_up_StoppedEarly;Warmup_StartShelf;Warmup_NrShifts;Warmup_Success;Warmup_NrTrials;Warmup_NrErrors;Warmup_NrCorrectTrials;Warmup_ProportionCorrectTrials;Test_StoppedEarly;Dropout;Reason_Dropout;Phase;Trial_nr;Platform;Rewarded_level;Rewarded_Side;Chosen_level;Chosen_side;Success;Location_change;Platform (left/right);Possible_Switches;Test_NrSwitches;ProportionSwitches;Test_TotalNrTrials;Test_TotalNrMistakes;Test_NrCorrectTrials;Test_ProportionCorrectTrials;Test_NrMistakesDirectlyAfterASwitch(including the switch from the warmup);Test_NrMistakes_CorrectLevel_WrongCup;Test_NrMistakes_WrongLevel;Test_NrMistakes_WrongLevel_ChoseCupThatIsRewardedOnOtherPlatform;Proportion_SwitchingMistakes;Test_NrMistakes_WrongLevel_ChoseCupThatIsNeverRewarded;ProportionSwitchMistakesOutofAllMistakes;comments;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;2;left;lower;right;lower;right;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;3;left;lower;left;lower;left;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;4;right;upper;right;lower;left;0;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;5;right;upper;left;upper;right;0;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;6;right;upper;right;upper;right;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;trials 6-12 of training 2b trial-by-trial done from sheet;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;7;right;upper;left;upper;left;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;trials 6-12 of training 2b trial-by-trial done from sheet;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;8;right;upper;right;upper;right;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;trials 6-12 of training 2b trial-by-trial done from sheet;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;9;left;lower;left;upper;right;0;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;trials 6-12 of training 2b trial-by-trial done from sheet;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;10;left;lower;right;lower;right;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;trials 6-12 of training 2b trial-by-trial done from sheet;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;11;left;lower;right;lower;right;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;trials 6-12 of training 2b trial-by-trial done from sheet;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;training_2b;12;left;lower;left;lower;left;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;trials 6-12 of training 2b trial-by-trial done from sheet;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;1;right;;;;;0;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;2;right;;;;;1;no;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;3;right;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;4;right;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;5;left;;;;;0;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;6;left;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;7;left;;;;;0;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;8;left;;;;;0;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;9;left;;;;;1;no;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;10;left;;;;;0;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;11;left;;;;;0;no;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;12;left;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;13;left;;;;;1;no;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;14;left;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;15;right;;;;;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;16;right;;;;;0;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;17;right;;;;;0;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;18;right;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;19;right;;;;;1;no;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;20;right;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;21;left;;;;;0;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;22;left;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;23;left;;;;;1;no;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;24;left;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;25;right;;;;;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;26;right;;;;;1;no;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;27;right;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;28;left;;;;;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;29;left;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;30;left;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;31;right;;;;;0;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;32;right;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;33;right;;;;;1;no;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;34;right;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;35;left;;;;;1;;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
100;m;57;4;no information;59;4;old;Fife;122;no;yes;13;4;9;0.692307692;1;yes;8;2;6;0.75;yes;ID100_Shifting_Shelf1_m_4y, ID100_Shifting_Shelf2_m_4y;no;;no;left;2;yes;12;3;9;0.75;no;no;;test;36;left;;;;;1;yes;;11;7;0.64;36;10;26;0.722222222;4;0;10;8;0.222222222;2;0.8;;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;1;left;lower;left;lower;right;0;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;2;left;lower;right;lower;left;0;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct (1 switch).;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;3;left;lower;right;lower;right;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;4;left;lower;left;lower;left;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;5;left;lower;right;lower;right;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct (1 switch).;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;6;right;upper;right;upper;left;0;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;7;right;upper;left;upper;left;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;8;right;upper;left;upper;left;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct (1 switch).;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_1;9;right;upper;right;upper;right;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;1;left;lower;right;upper;left;0;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;2;left;lower;left;lower;left;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct (1 switch).;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;3;left;lower;left;lower;left;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;4;left;lower;right;lower;right;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;5;right;upper;right;upper;right;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct (1 switch).;;;;;;
101;m;53;4;no;53;4;old;Edinburgh;98;no;yes;9;3;6;0.666666667;1;yes;7;1;6;0.857142857;yes;ID101_Shifting_Shelf1_m_4y, ID101_Shifting_Shelf2_m_4y;no;;no;left;1;yes;6;0;6;1;no;no;;training_2a;6;right;upper;left;upper;left;1;;;11;9;0.82;36;5;31;0.861111111;4;0;5;5;0.138888889;0;1;doublechecked. Location_change - this would only be from the coding sheet. Training 2b: coded as 6 in a row correct then 1 trial incorrect (though only 1 switch coded), changed to 6 trials, all correct.;;;;;;
